2031451	0	4	14
2031511	1	4	42
2031521	1	5	42
2031541	1	7	40
2031591	0	14	54
2031621	0	3	38
2031631	1	3	14
2031641	0	6	17
2031651	0	40	51.3333333333333
2031661	0	2	40
2031691	0	25	19
2031721	0	12	45
2031731	1	33	18
2031751	0	14	46.3333333333333
2031771	0	20	46.6666666666667
2031791	1	23	42.3333333333333
2031821	1	6	44
2031861	1	3	42
2031931	0	3	40.3333333333333
2031961	1	3	16
2032011	1	17	48
2032051	1	9	47
2032081	0	5	42
2032091	0	3	43.6666666666667
2032131	0	17	48.3333333333333
2032171	1	4	43
2032181	1	17	48
2032221	0	5	18
2032231	1	47	21
2032261	1	15	47
2032281	1	7	17.3333333333333
2032331	1	7	38.3333333333333
2032391	0	2	39
2032401	1	13	48
2032431	1	4	43
2032441	0	13	44
2032451	1	12	47
2032461	1	2	39
2032481	1	14	49.3333333333333
2032491	0	2	40.3333333333333
2032511	0	5	41.5
2032561	1	40	20.3333333333333
2032601	1	15	49.6666666666667
2032611	1	41	52
2032621	0	30	50
2032651	1	4	42.3333333333333
2032721	0	30	48
2032741	1	12	46.6666666666667
2032771	0	12	47.6666666666667
2032821	0	2	16
2032901	0	4	16
2032951	0	14	47
2032991	0	34	21
2033071	0	5	43
2033121	0	29	43
2033131	1	6	43
2033141	1	42	52
2033161	1	4	42
2033181	1	23	21.6666666666667
2033291	1	13	46.3333333333333
2033311	1	43	50
2033321	1	15	49.3333333333333
2033341	1	4	42
2033351	0	14	46.6666666666667
2033361	1	7	44
2033381	1	5	44.6666666666667
2033421	1	4	40.5
2033491	0	6	41
2033521	0	6	18
2033561	1	15	49
2033571	1	3	17
2033691	0	10	48.3333333333333
2033701	1	7	46.3333333333333
2033711	0	42	48
2033751	1	44	52
2033791	0	12	46.6666666666667
2033841	0	6	42.3333333333333
2033851	1	16	40.6666666666667
2033861	0	13	47
2033871	1	14	46.6666666666667
2033891	1	6	18.3333333333333
2033911	0	12	45.3333333333333
2033921	1	2	40
2033931	1	4	16
2033941	1	31	49
2034011	1	4	16
2034031	0	45	53.6666666666667
2034081	0	10	45.6666666666667
2034091	1	5	43
2034151	1	10	44.6666666666667
2034181	1	41	50
2034241	0	22	42
2034281	0	11	20
2034301	0	4	42
2034341	1	5	42.6666666666667
2034361	0	14	18.6666666666667
2034381	1	7	43.6666666666667
2034391	0	4	41.3333333333333
2034411	1	11	49
2034451	0	12	18
2034471	1	46	54.6666666666667
2034561	1	30	22.3333333333333
2034581	0	15	19.6666666666667
2034601	1	10	44
2034651	0	13	19
2034681	1	15	48.6666666666667
2034701	1	8	15.6666666666667
2034721	1	5	43.3333333333333
2034731	0	15	45
2034781	1	6	44
2034801	1	10	29.5
2034821	1	12	49
2034831	1	40	49.3333333333333
2034841	1	7	45.6666666666667
2034971	0	8	43.3333333333333
2034991	0	3	37.6666666666667
2035071	1	12	18.3333333333333
2035081	1	26	50.3333333333333
2035101	0	3	42
2035121	1	5	43.6666666666667
2035131	0	14	45
2035141	1	4	40
2035161	1	4	42.6666666666667
2035181	1	22	49.6666666666667
2035191	0	9	43
2035201	0	14	43
2035211	1	4	42.6666666666667
2035221	0	13	19
2035241	1	24	48
2035251	0	7	41
2035261	0	32	19
2035301	1	34	50
2035341	0	12	46.6666666666667
2035351	0	29	48.3333333333333
2035411	0	4	40.3333333333333
2035461	0	15	45
2035471	1	4	43
2035501	0	18	47
2035521	1	45	20
2035541	1	44	49
2035551	0	13	48.6666666666667
2035561	1	43	51
2035581	1	31	47.6666666666667
2035611	0	16	17.6666666666667
2035631	0	12	18
2035641	1	28	50
2035661	0	12	18
2035671	0	5	39
2035691	0	5	42
2035711	1	7	43.6666666666667
2035721	1	32	48
2035771	1	40	50
2035801	1	19	47
2035871	1	5	17.6666666666667
2035881	1	13	19
2035891	0	41	19.6666666666667
2035921	1	31	50
2035951	0	29	48.6666666666667
2035961	1	7	42.6666666666667
2035971	1	3	36
2036021	1	10	17.6666666666667
2036061	0	7	43.3333333333333
2036071	1	2	16.3333333333333
2036101	0	3	42.6666666666667
2036151	1	33	51
2036181	0	11	18
2036231	0	13	10.6666666666667
2036311	0	14	18
2036361	0	3	42.3333333333333
2036391	1	3	16
2036431	1	27	49.3333333333333
2036441	1	18	18
2036461	0	13	47
2036521	1	4	46.3333333333333
2036541	1	5	17.6666666666667
2036561	1	3	37
2036601	1	5	43
2036621	1	35	51
2036631	1	10	46
2036671	0	16	47
2036681	1	15	19
2036721	1	31	51
2036741	0	4	39
2036781	1	25	50
2036811	0	28	49
2036831	0	31	50
2036841	0	39	50.3333333333333
2036901	1	15	19.6666666666667
2036911	0	8	43
2036921	0	18	47.3333333333333
2036951	1	5	40.3333333333333
2036991	0	11	41
2037021	0	8	46
2037051	0	13	48.3333333333333
2037071	1	14	19.3333333333333
2037101	0	9	44
2037111	0	5	16
2037131	1	5	39
2037141	0	18	47.3333333333333
2037151	0	39	19.3333333333333
2037201	1	14	19.3333333333333
2037211	1	4	43
2037251	1	3	42
2037261	1	40	51.3333333333333
2037301	1	44	52
2037311	0	3	41
2037321	0	32	51
2037341	1	7	47
2037371	0	12	45.3333333333333
2037391	1	42	19
2037431	1	37	47.3333333333333
2037451	1	13	19
2037501	0	30	49.3333333333333
2037561	0	4	18.3333333333333
2037571	1	8	46
2037581	0	18	45.3333333333333
2037601	1	13	47.3333333333333
2037621	1	42	20
2037661	0	36	49
2037671	0	13	47
2037701	1	4	44
2037731	1	23	20
2037751	0	11	42
2037761	1	7	43
2037801	1	9	45.6666666666667
2037831	1	4	42.3333333333333
2037851	0	13	18.3333333333333
2037911	1	38	20
2038031	0	4	38
2038081	0	7	18
2038091	0	5	17
2038111	1	39	51.3333333333333
2038141	1	42	19.3333333333333
2038161	1	10	46.3333333333333
2038171	1	7	44
2038191	0	15	46.6666666666667
2038201	1	1	38.3333333333333
2038211	0	20	47
2038221	0	12	48
2038231	0	20	17.6666666666667
2038271	1	9	46.6666666666667
2038291	1	25	49
2038321	1	16	44.3333333333333
2038331	1	43	21.3333333333333
2038361	0	26	44
2038371	1	13	46.3333333333333
2038451	0	21	50
2038471	1	4	16
2038501	1	14	47
2038511	1	4	42
2038521	1	4	41
2038541	1	29	52
2038571	0	14	49
2038611	1	27	49.6666666666667
2038631	0	34	45
2038661	0	3	38
2038671	0	26	48.6666666666667
2038681	1	9	45.3333333333333
2038701	0	33	47
2038731	0	38	19
2038741	1	5	43
2038751	0	7	42
2038771	0	3	38
2038821	0	22	18
2038831	0	18	48
2038851	0	37	20
2038891	1	4	16
2038911	1	14	51
2038921	0	12	44
2038941	0	17	48
2038981	0	10	47.3333333333333
2039011	0	6	45
2039021	1	13	45.6666666666667
2039071	1	13	18.3333333333333
2039081	1	35	50
2039091	1	10	48
2039121	1	22	21.6666666666667
2039131	1	5	39
2039151	0	26	48
2039161	0	10	46
2039221	1	6	18
2039241	1	8	18
2039251	0	14	47
2039281	1	5	40.3333333333333
2039291	1	11	45
2039301	1	15	42
2039321	0	44	50
2039341	1	42	51
2039361	1	16	46
2039371	0	3	37
2039381	1	43	50.6666666666667
2039421	1	4	41
2039451	0	13	45.3333333333333
2039491	0	4	37.6666666666667
2039501	1	12	40.3333333333333
2039531	0	35	50
2039561	1	13	47
2039581	0	9	42
2039591	0	2	15
2039601	0	19	52
2039631	0	8	44.6666666666667
2039691	0	4	42
2039701	0	6	40.3333333333333
2039721	1	40	49
2039761	1	17	18
2039771	0	14	46.6666666666667
2039821	1	20	47
2039831	1	12	45
2039841	0	3	41
2039881	0	4	39.3333333333333
2039891	1	11	18
2039901	0	12	47.6666666666667
2039971	1	44	52
2039981	0	9	44
2040001	1	3	41.3333333333333
2040021	0	11	45
2040071	0	9	46.3333333333333
2040101	1	4	45
2040131	1	9	46.5
2040151	1	11	19.3333333333333
2040161	1	34	52.3333333333333
2040171	0	3	16
2040231	0	7	18
2040251	0	34	48.6666666666667
2040271	1	8	44
2040311	1	5	15.6666666666667
2040341	1	14	52
2040361	0	6	42
2040371	0	9	17
2040401	0	14	45
2040411	1	11	46.6666666666667
2040461	0	30	50
2040471	0	7	17
2040491	1	5	16.3333333333333
2040511	1	46	51
2040521	1	5	19.6666666666667
2040591	1	7	18
2040601	1	4	43.6666666666667
2040611	0	26	53
2040651	1	32	19
2040721	0	3	41
2040741	0	16	46.6666666666667
2040801	0	4	42.6666666666667
2040821	1	3	43
2040851	0	35	49
2040881	0	3	42.6666666666667
2040901	0	17	42
2040951	1	11	47
2041031	1	15	46.6666666666667
2041041	1	4	43.3333333333333
2041051	0	28	49
2041061	0	14	47
2041071	0	7	46
2041081	1	5	41.3333333333333
2041091	1	6	18
2041101	1	46	52
2041121	0	5	17.3333333333333
2041141	1	7	45
2041171	0	4	16
2041181	0	6	44
2041211	1	13	45
2041291	1	3	41.3333333333333
2041321	1	5	46
2041331	0	5	35
2041351	1	32	49.3333333333333
2041391	0	4	41
2041431	1	15	49.3333333333333
2041471	0	11	45
2041491	1	6	43
2041501	1	12	46
2041541	0	9	46
2041551	1	4	42.3333333333333
2041561	0	20	47
2041581	1	9	43.3333333333333
2041621	1	33	20
2041631	1	10	18
2041651	1	14	48
2041661	0	4	43.6666666666667
2041721	1	8	46.3333333333333
2041761	1	31	50.3333333333333
2041801	0	34	19
2041811	1	27	19
2041871	0	9	18
2041881	0	7	44
2041891	1	25	18
2041911	0	4	44.3333333333333
2041931	1	4	43.6666666666667
2041941	1	14	47.3333333333333
2041981	1	16	47
2041991	1	4	42
2042041	1	13	47.6666666666667
2042061	1	7	16
2042111	0	31	48
2042161	0	5	40
2042171	0	36	48
2042191	1	32	51.6666666666667
2042231	0	12	43
2042241	0	6	43
2042271	0	8	42
2042281	1	29	48.3333333333333
2042301	1	31	52.3333333333333
2042321	0	28	20
2042331	0	3	39
2042351	0	42	49
2042391	1	28	19
2042401	1	45	48
2042411	0	5	41
2042421	1	43	51
2042441	1	13	45
2042461	1	14	46
2042481	0	25	19.6666666666667
2042501	0	5	45.3333333333333
2042561	1	36	48.3333333333333
2042581	1	19	49
2042611	0	35	50
2042631	1	7	41
2042641	1	12	51
2042651	0	13	19
2042671	0	26	47
2042691	0	9	46
2042741	0	3	41.6666666666667
2042751	1	37	55
2042771	1	42	53.6666666666667
2042871	1	5	16
2042961	0	5	44
2042991	0	4	40.6666666666667
2043031	1	8	18
2043041	1	24	50
2043051	0	4	40
2043091	0	4	40.6666666666667
2043131	1	3	41
2043151	0	18	50
2043181	1	25	51.3333333333333
2043251	0	39	47
2043311	0	40	21
2043341	0	8	46.3333333333333
2043381	1	3	43.3333333333333
2043411	0	41	51
2043421	1	4	43
2043431	0	36	19.3333333333333
2043541	1	30	47.6666666666667
2043561	0	36	45
2043571	1	5	17
2043581	1	25	47.3333333333333
2043591	1	40	52
2043611	0	40	49
2043621	0	22	47
2043661	0	9	43
2043731	1	47	48
2043811	1	2	38.3333333333333
2043831	1	16	46.6666666666667
2043861	0	7	45
2043881	1	37	19.3333333333333
2043891	1	12	47
2043921	1	13	47
2043991	0	43	48
2044001	0	9	44
2044021	0	12	43.6666666666667
2044061	0	44	19
2044101	0	8	47.6666666666667
2044121	1	10	44.6666666666667
2044141	1	11	47
2044191	1	7	46
2044221	1	25	52.6666666666667
2044271	0	20	19
2044291	1	11	45.3333333333333
2044301	1	14	50.6666666666667
2044351	0	8	18
2044381	0	11	46.6666666666667
2044411	0	4	40
2044421	1	32	20
2044461	0	4	41.3333333333333
2044471	0	18	48
2044581	0	43	22
2044741	1	46	18.6666666666667
2044751	1	3	41
2044761	1	22	17.6666666666667
2044771	1	5	43
2044791	0	6	41.6666666666667
2044811	0	14	47
2044831	1	4	39
2044861	0	37	48.6666666666667
2044881	1	26	23
2044891	0	3	43
2044901	0	15	48.3333333333333
2044911	0	40	19.3333333333333
2044931	1	18	18
2044961	1	18	49.3333333333333
2045001	0	5	42
2045011	0	21	54
2045021	0	10	18
2045031	0	4	42
2045041	0	11	45
2045051	0	11	48.3333333333333
2045061	0	30	51
2045071	1	30	49.3333333333333
2045101	0	43	52
2045131	1	16	24.6666666666667
2045141	1	6	43
2045161	0	14	18.6666666666667
2045181	0	10	19
2045191	1	42	50
2045201	1	5	41
2045271	0	8	44
2045291	0	29	18.6666666666667
2045341	1	15	48
2045361	1	6	44.3333333333333
2045371	1	17	49.3333333333333
2045441	1	37	45.6666666666667
2045461	0	11	45.3333333333333
2045511	0	5	16
2045531	1	3	38.3333333333333
2045541	1	4	16
2045551	0	6	44
2045561	1	4	42
2045661	1	7	41.6666666666667
2045681	1	11	46.6666666666667
2045701	0	21	19
2045711	0	40	19
2045781	0	9	47
2045791	0	14	18
2045801	0	8	17
2045831	1	6	45
2045851	1	9	44.3333333333333
2045871	1	5	17
2045921	1	16	48
2045981	0	18	48
2046001	0	7	46
2046021	1	40	50
2046031	1	26	20.3333333333333
2046061	1	22	48.6666666666667
2046071	1	14	44.6666666666667
2046181	1	2	40.3333333333333
2046211	1	12	51
2046221	0	7	17.3333333333333
2046231	0	8	35.6666666666667
2046241	1	41	48.3333333333333
2046331	0	11	16.3333333333333
2046371	0	8	18
2046381	0	4	43.3333333333333
2046421	1	6	41
2046471	1	11	47
2046481	0	6	17
2046501	0	14	17.3333333333333
2046521	1	25	52
2046541	1	5	42.3333333333333
2046561	0	4	16
2046591	1	11	18
2046641	1	38	51.6666666666667
2046681	1	18	19
2046691	1	10	47
2046711	0	8	45
2046731	0	39	51
2046841	1	8	44.6666666666667
2046851	1	9	47
2046871	0	5	43
2046891	1	43	49.6666666666667
2046901	1	46	52.3333333333333
2046911	0	5	17
2046921	0	9	28
2046941	0	3	37.6666666666667
2046951	0	3	38
2046961	0	4	16
2046991	0	4	42
2047021	1	6	43.6666666666667
2047051	0	26	45
2047061	1	4	43
2047071	0	19	48
2047081	1	35	48
2047091	1	29	51
2047101	0	34	47
2047161	1	11	45.3333333333333
2047181	1	15	46
2047221	0	15	46.3333333333333
2047231	0	5	15
2047241	1	7	44.3333333333333
2047251	0	10	18
2047271	0	15	45.6666666666667
2047281	0	6	42
2047301	1	17	17.6666666666667
2047311	0	9	47
2047331	1	4	44
2047371	0	25	19
2047401	1	17	18
2047441	1	17	18
2047461	1	6	44.6666666666667
2047481	0	28	48
2047541	1	5	42
2047551	0	5	43.6666666666667
2047561	0	25	46
2047571	0	8	34
2047581	1	20	50
2047621	0	8	17
2047641	1	11	42.6666666666667
2047651	0	5	46
2047671	0	3	15.3333333333333
2047691	1	5	17
2047701	0	12	45
2047711	1	8	45.3333333333333
2047761	1	6	43.6666666666667
2047781	1	14	49.3333333333333
2047791	0	24	41.6666666666667
2047821	0	22	47.6666666666667
2047871	1	4	45
2047891	0	4	43.6666666666667
2048011	0	18	49
2048041	1	30	19
2048071	0	5	41.3333333333333
2048091	0	40	48
2048131	0	27	18
2048151	0	6	17.3333333333333
2048241	1	10	48
2048311	0	5	42
2048351	1	9	46
2048381	0	5	36
2048411	0	26	47.3333333333333
2048421	0	6	13
2048451	1	25	19
2048461	1	6	45.6666666666667
2048471	1	14	46
2048511	1	8	49
2048541	1	2	16
2048561	1	4	42
2048601	1	7	45
2048611	1	13	48.6666666666667
2048641	0	7	43.3333333333333
2048691	1	16	48
2048701	1	20	19
2048721	1	13	45
2048761	0	22	48
2048801	0	21	19
2048811	1	4	16
2048821	1	5	40
2048861	1	13	48.6666666666667
2048921	0	6	41
2048931	0	6	45.3333333333333
2048941	1	19	19
2049001	0	15	20
2049071	1	15	47.6666666666667
2049081	1	2	16
2049101	0	29	49
2049111	0	44	50
2049121	1	17	48
2049151	1	6	45.3333333333333
2049161	0	4	41
2049181	0	31	47.3333333333333
2049201	0	7	43
2049231	1	5	39.6666666666667
2049271	1	25	50
2049311	0	3	16
2049341	1	3	43
2049361	0	3	38
2049381	1	2	40.5
2049431	1	9	46
2049501	0	10	40
2049511	0	12	47.3333333333333
2049591	0	25	48.3333333333333
2049601	1	11	45
2049621	1	5	44
2049631	1	6	45
2049641	1	11	46.3333333333333
2049661	1	21	47
2049671	0	37	23.6666666666667
2049681	0	38	19.3333333333333
2049691	0	12	46
2049701	0	13	36
2049741	0	15	50
2049831	0	15	43.3333333333333
2049871	1	3	40.6666666666667
2049881	0	9	18
2049921	1	13	47
2049931	0	3	41
2050001	1	22	18
2050071	0	39	20
2050101	1	13	18.6666666666667
2050141	0	12	48
2050151	1	45	21
2050221	0	4	40.6666666666667
2050251	0	11	18
2050271	1	6	44
2050281	1	39	19
2050301	1	30	49
2050331	0	4	40
2050351	0	4	34
2050361	0	44	50.6666666666667
2050471	0	11	47.3333333333333
2050481	1	34	49
2050521	1	6	42
2050531	1	7	18
2050561	0	5	44
2050571	0	21	49
2050601	0	4	16
2050621	1	4	45
2050631	1	12	43.6666666666667
2050641	1	30	18
2050651	1	9	18
2050661	0	7	42.3333333333333
2050671	0	4	43
2050681	1	2	36
2050711	1	5	17.3333333333333
2050821	1	42	50
2050871	1	20	48
2050881	0	8	44.6666666666667
2051001	0	16	46
2051061	1	13	19
2051071	0	8	49
2051081	0	5	40
2051091	0	7	42.6666666666667
2051111	0	40	49
2051131	1	8	46.6666666666667
2051141	1	38	50.6666666666667
2051171	1	18	24
2051261	0	6	42.6666666666667
2051301	1	14	46.3333333333333
2051311	0	43	51
2051321	0	13	45.6666666666667
2051361	1	5	43
2051391	0	14	18.6666666666667
2051441	0	3	41
2051481	1	7	43
2051501	0	15	47.6666666666667
2051511	1	6	43
2051521	0	6	43.6666666666667
2051531	1	9	44.3333333333333
2051581	1	11	19
2051591	1	5	44
2051601	0	29	47.6666666666667
2051621	0	6	17.3333333333333
2051631	1	6	42.5
2051661	1	15	48.6666666666667
2051681	1	35	54
2051691	1	13	46
2051711	0	15	45
2051751	0	15	51.6666666666667
2051761	1	29	48
2051791	0	14	47
2051841	1	7	17.3333333333333
2051861	1	13	17
2051871	0	5	41.6666666666667
2051881	1	7	45
2051921	0	8	44
2051931	1	18	46.3333333333333
2051951	1	3	39.3333333333333
2051961	1	44	51
2052091	0	47	18.3333333333333
2052111	1	6	43
2052141	1	23	19
2052151	0	24	49
2052181	1	8	46
2052211	1	12	40
2052221	1	11	53
2052251	1	27	50
2052291	1	3	40.3333333333333
2052301	0	42	37
2052311	0	14	44.6666666666667
2052321	1	9	45.6666666666667
2052331	0	20	18.3333333333333
2052381	1	5	44
2052421	0	47	52.6666666666667
2052451	1	5	44.6666666666667
2052461	0	31	51
2052481	1	10	43
2052491	0	10	42.5
2052511	0	6	46
2052521	0	24	48
2052531	1	7	45
2052551	1	28	19.3333333333333
2052571	0	6	16.6666666666667
2052651	0	26	49
2052681	1	35	50
2052701	1	5	17
2052711	1	13	47.3333333333333
2052721	1	15	50.6666666666667
2052731	1	16	19
2052761	0	3	17
2052791	1	6	44.3333333333333
2052811	1	9	25
2052821	1	14	42.5
2052841	0	7	44
2052861	0	43	48.3333333333333
2052891	0	21	19
2052931	1	32	54.3333333333333
2053011	1	28	46.6666666666667
2053041	1	13	47
2053081	0	9	43.3333333333333
2053091	1	22	48.3333333333333
2053141	0	42	48
2053161	0	6	43
2053171	1	6	44
2053181	1	10	46.6666666666667
2053201	0	8	43
2053211	0	23	21.6666666666667
2053231	0	3	41
2053281	1	6	43.6666666666667
2053291	1	6	47.6666666666667
2053311	0	6	44
2053391	0	17	19
2053471	0	11	46
2053511	1	4	39
2053521	0	11	42.3333333333333
2053551	1	3	39
2053601	0	10	18
2053651	0	26	19
2053661	0	13	42
2053671	0	15	17
2053681	1	9	18
2053691	1	25	45
2053701	1	15	49.3333333333333
2053711	0	39	45
2053741	1	7	26.6666666666667
2053751	0	46	17
2053771	1	43	50
2053781	1	6	44
2053791	1	9	44.6666666666667
2053831	1	16	49
2053841	1	5	15.3333333333333
2053901	0	36	48
2053911	1	8	45.3333333333333
2053921	1	5	44
2053941	0	12	42
2053951	0	6	17.3333333333333
2053961	0	12	17
2053981	0	25	48.3333333333333
2053991	1	22	49
2054011	1	10	46.3333333333333
2054031	1	3	40
2054041	0	14	43.3333333333333
2054061	1	28	52
2054151	1	29	19
2054161	1	30	47.6666666666667
2054171	1	18	51
2054211	1	24	19
2054231	0	4	16
2054241	0	37	20
2054251	1	7	46.3333333333333
2054321	1	10	17
2054391	0	9	43.6666666666667
2054411	1	8	17
2054421	0	6	43
2054431	0	29	48
2054461	0	5	41
2054491	0	11	45.6666666666667
2054501	1	2	40.3333333333333
2054511	1	11	43.6666666666667
2054521	0	7	18
2054571	1	7	44.6666666666667
2054581	0	44	47.6666666666667
2054591	0	26	19
2054601	1	15	46.3333333333333
2054611	0	13	21
2054691	1	41	19
2054721	0	8	45
2054731	0	47	20
2054761	0	29	49.6666666666667
2054771	0	5	44
2054791	0	3	40
2054801	0	6	43.3333333333333
2054831	1	42	51
2054881	1	10	46
2054901	1	10	47.6666666666667
2054921	1	11	47
2054931	1	7	45
2054951	0	13	45.6666666666667
2054961	1	40	50.6666666666667
2055011	1	43	52.6666666666667
2055041	0	19	47
